X,Y,PDV/ HIBRI,MARCA (IZZ,REGI�N O,HUB,CADENA,IZ_ID PDV,Nombre del,Direcci�,LATITUD,LONGITUD,ESTATUS,icon_url
26.02547878,-98.27917422,PDV,IZZI,NORESTE,REYNOSA,SORIANA,IZ-03276,SORIANA SAN FERNANDO,CARRETERA A SAN FERNANDO S/N CAPITAN CARLOS CANTU C.P.88979 REYNOSA TAMAULIPAS (SORIANA SAN FERNANDO),26.025478780000000,-98.279174220000002,ABIERTO,./0.png
25.89269775,-100.2604409,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-02207,SORIANA SALINAS VICTORIA,"CARRETERA SALINAS VICTORIA NUM 5001 COL. BOSQUES DE LOS NOGALES, SALINAS VICTORIA, NUEVO LEON (SORIANA SALINAS VICTORIA)",25.892697750000000,-100.260440900000006,ABIERTO,./0.png
16.89865769,-99.82999674,PDV,IZZI,OCCIDENTE,ACAPULCO,SORIANA,IZ-01685,SORIANA RENACIMIENTO,"CARRETERA MEXICO-ACAPULCO KM 4.5  S/N RENACIMIENTO, ACAPULCO GUERRERO (ACAPULCO RENACIMIENTO)",16.898657690000000,-99.829996739999999,ABIERTO,./0.png
32.4666205,-116.8616393,PDV,IZZI,PACIFICO,TIJUANA,SORIANA,IZ-02512,SORIANA REFUGIO,"BLVD. REFUGIO NUM 24702 ESQ. BLVD. LAS FUENTES FRACC. EL FLORIDO, LA PRESA, TIJUANA, BAJA CALIFORNIA C.P. 22235 (TIJUANA REFUGIO)",32.466620499999998,-116.861639299999993,ABIERTO,./0.png
21.16277971,-86.9157225,PDV,IZZI,SURESTE,CANCUN,SORIANA,IZ-03374,SORIANA PRADO NORTE,"PRADO NORTE CARACOLILLO B22, CANCUN, QUINTANA ROO (CANCUN/PRADO NORTE)",21.162779709999999,-86.915722500000001,ABIERTO,./0.png
-103.1897571,20.30115082,PDV,IZZI,OCCIDENTE,CHAPALA,SORIANA,IZ-PEND10148,SORIANA CHAPALA,"Av. Francisco l. Madero #699, Chapala Centro, CP: 45900, Chapala, Jalisco",-103.189757099999994,20.301150820000000,ABIERTO,./0.png
25.74340297,-100.1746028,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-03275,SORIANA PARIS / SORIANA HUINALA,PARIS REYNOSA TAMAULIOPASN S/N C.P.88500 (HUINALA),25.743402970000002,-100.174602800000002,ABIERTO,./0.png
17.0420994,-96.716277,PDV,IZZI,OCCIDENTE,OAXACA,SORIANA,IZ-03316,SORIANA OAXACA,OAXACA Y ALVARADO OBREGON COL.ROMA DEL.CUAUTEMOC C.P.06700 (OAXACA),17.042099400000001,-96.716277000000005,ABIERTO,./0.png
31.29047948,-110.946154,PDV,IZZI,PACIFICO,NOGALES,SORIANA,IZ-03396,SORIANA NOGALES,"BLVD. LUIS DONALDO COLOSIO MURRIETA NUM 2700, COL. UNIDAD DEPORTIVA, C.P.84065, NOGALES, SONORA",31.290479479999998,-110.946154000000007,ABIERTO,./0.png
19.65513265,-99.1189698,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,SORIANA,IZ-01556,SORIANA TULTEPEC,"AV. HACIENDA DE LA FLOR DE CANELA S/N FRACC.. HACIENDA REAL DE TULTEPEC ESQ. HACIENDA DE TULTEPEC, ESTADO DE MEXICO COMERCIAL SORIANA TULTEPEC",19.655132649999999,-99.118969800000002,ABIERTO,./0.png
25.71979357,-100.180662,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-02478,Soriana San Miguel,"AVE. ACAPULCO NUM 121 COL. HACIENDA DE SAN MIGUEL, GUADALUPE, NUEVO LEON (SAN MIGUEL)",25.719793570000000,-100.180661999999998,ABIERTO,./0.png
19.7973667,-99.1059842,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,SORIANA,IZ-03319,SORIANA ZUMPANGO,"JORGE J�MENEZ CANT� S/N COL. BARRIO DE
SAN JUAN C.P. 55600(ZUMPANGO)",19.797366700000001,-99.105984199999995,ABIERTO,./0.png
19.2841235,-99.5017453,PDV,IZZI,METROPOLITANA,TOLUCA,CENTRO COMERCIAL,IZ-02990,PLAZA OUTLET LERMA,"LAS PLAZAS OUTLET LERMA, EN CARRETERA MEXICO-TOLUCA KM. 48.50 COL. EL CALVARIO, MUNICIPIO DE LERMA DE VILLADA C.P. 52006, ESTADO DE MEXICO",19.284123500000000,-99.501745299999996,ABIERTO,./0.png
19.48198539,-99.18482205,PDV,IZZI,METROPOLITANA,POLANCO,Coppel,IZ-02572,COPPEL ESPERANZA,"CALLE ESPERANZA #30 COL. AZCAPOTZALCO CENTRO, ENTRE IGANCIO LOPEZ RAYON Y B. DOMIGUEZ, CP 02000, AZCAPOTZALCO, CIUDAD DE M�XICO",19.481985389999998,-99.184822049999994,ABIERTO,./0.png
-103.2517021,25.53425133,PDV,IZZI,NORESTE,,SORIANA,IZ-PEND10167,Soriana Mercado Santo Tom�s,"Boulevard Matamoros Torre�n #2555, Colonia Valle Hermoso, C.P. 27440 Matamoros Coahuila",-103.251702100000003,25.534251330000000,ABIERTO,./0.png
-103.3581356,25.53429679,PDV,IZZI,NORESTE,,SORIANA,IZ-PEND10168,Soriana Mercado Libertad,"Boulevard de la Libertad Sur #10, Colonia Valle Oriente, CP 27277 Torreon Coahuila",-103.358135599999997,25.534296789999999,ABIERTO,./0.png
21.86072223,-102.272426,PDV,IZZI,OCCIDENTE,AGUASCALIENTES,CENTRO COMERCIAL,IZ-00881,CASA BLANCA,"AV. AGUASCALIENTES SUR NUM 1201 B JARDINES DEL SOL, AGUASCALIENTES, AGUASCALIENTES, C.P. 20266",21.860722230000000,-102.272425999999996,ABIERTO,./0.png
19.34290991,-99.1067291,PDV,IZZI,METROPOLITANA,IZTAPALAPA,SORIANA,IZ-03303,SORIANA MERCADO TLAHUAC,"AV. TLAHUAC NUM 390, VALLE DE LAS LUCES, IZTAPALAPA, CD. DE MEXICO CP.09840 (TLAHUAC)",19.342909909999999,-99.106729099999995,ABIERTO,./0.png
18.64087483,-91.83813643,PDV,IZZI,SURESTE,CD. DEL CARMEN,SORIANA,IZ-03063,SORIANA MERCADO CD DEL CARMEN /AVE 39,"SORIANA MERCADO CD. DEL CARMEN, AV.  39 CALLE 41, CENTRO, C.P. 24100, CAMPECHE",18.640874830000001,-91.838136430000006,ABIERTO,./0.png
19.3780809,-99.1402176,PDV,IZZI,METROPOLITANA,SARATOGA,SORIANA,IZ-03299,SORIANA LA VIGA,"CALZ. LA VIGA NUM 1805, COL. MEXICALTZIGO, IZTAPALAPA, DISTRITO FEDERAL. C.P. 09080 (LA VIGA)",19.378080900000000,-99.140217600000000,ABIERTO,./0.png
23.22797806,-106.4176347,PDV,IZZI,PACIFICO,MAZATLAN,SORIANA,IZ-03019,SORIANA MAZATLAN,"AVE. INSURGENTES NUM 1198, COL. VILLAS ESTERO, C.P. 82157, MAZATLAN, SINALOA, SORIANA MAZATLAN",23.227978060000002,-106.417634699999994,ABIERTO,./0.png
19.32174092,-99.13186743,PDV,IZZI,METROPOLITANA,TLALPAN,SORIANA,IZ-03302,SORIANA HIPER MIRAMONTES,"AV CANAL DE MIRAMONTES NUM 2600, COL. EXHACIENDA SAN ANTONIO COAPA, DEL. COYOACAN, DF, CP 04830 (MIRAMONTES)",19.321740920000000,-99.131867430000000,ABIERTO,./0.png
19.3500081,-99.0740439,PDV,IZZI,METROPOLITANA,IZTAPALAPA,SORIANA,IZ-03304,SORIANA HIPER IZTAPALAPA,"CALZ. ERMITA IZTAPALAPA NUM 1863, COL. LOS ANGELES. C.D. DE MEXICO C.P. 09830 (IZTAPALAPA)",19.350008100000000,-99.074043900000007,ABIERTO,./0.png
25.70163308,-100.2393708,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-02479,SORIANA LINDAVISTA,"AVE. RUIZ CORTINEZ Y GENERAL BONIFACIO SALINAS NUM 600 COL. LEON XII, GUADALUPE, NUEVO LEON (LINDAVISTA)",25.701633080000001,-100.239370800000003,ABIERTO,./0.png
31.62486442,-106.3523563,PDV,IZZI,PACIFICO,CD. JUAREZ,SORIANA,IZ-02663,SORIANA LIBRAMIENTO C.JRZ,"BLVD. INDEPENDENCIA NUM. 1510 COL. ZARAGOZA, CIUDAD JUAREZ, CHIHUAHUA, C.P. 32599 (LIBRAMIENTO)",31.624864420000002,-106.352356299999997,ABIERTO,./0.png
25.86459306,-97.47724292,PDV,IZZI,NORESTE,MATAMOROS,SORIANA,IZ-01803,SORIANA LAURO VILLAR,"AV. LAURO VILLAR ACCION CIVICA NUM 1203 COL. LAS ARBOLEDAS C.P. 87448, MATAMOROS, TAMAULIPAS (SORIANA LAURO VILLAR)",25.864593060000001,-97.477242919999995,ABIERTO,./0.png
-103.5058214,25.55432501,PDV,IZZI,PACIFICO,DURANGO,SORIANA,IZ-PEND10170,Soriana Las Rosas,"Boulevard Miguel Alem�n #1495, Colonia Las Rosas, C.P. 35090 Gomez Palacio Durango",-103.505821400000002,25.554325009999999,ABIERTO,./0.png
25.68948144,-100.211921,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-01865,SORIANA LAS QUINTAS,"AVENIDA LOPEZ MATEOS Y ANTIGUO CAMINO A SAN RAFAEL S/N LAS QUINTAS, C.P. 67167, GUADALUPE, NUEVO LEON (SORIANA MALL LAS QUINTAS)",25.689481440000002,-100.211921000000004,ABIERTO,./0.png
-96.15391013,19.19577564,PDV,IZZI,SURESTE,,SORIANA,IZ-PEND10171,Soriana Las Palmas (Veracruz),"Avenida Miguel Angel de Quevedo #3852, Colonia Cristobal Col�nCP 91755, Veracruz Ver.",-96.153910130000000,19.195775640000001,ABIERTO,./0.png
25.8789412,-97.52218584,PDV,IZZI,NORESTE,MATAMOROS,SORIANA,IZ-02771,SORIANA LAGUNETA (BRUCKE BRIDGE),"LEYES DE REFORMA NUM 2035, ZONA INDUSTRIAL, C.P. 87325, HEROICA, MATAMOROS, TAMAULIPAS (SORIANA LAGUNETA)",25.878941200000000,-97.522185840000006,ABIERTO,./0.png
19.448436,-99.1004989,PDV,IZZI,METROPOLITANA,CENTRO,SORIANA,IZ-03298,SORIANA CONSULADO,"AV. RIO CONSULADO  NUM 2355, COL SIMON BOLIVAR, DEL. VENUSTIANO CARRANZA, DISTRITO FEDERAL, C.P. 15410 (CONSULADO)",19.448436000000001,-99.100498900000005,ABIERTO,./0.png
19.4992022,-99.0449212,PDV,IZZI,METROPOLITANA,ARAGON,SORIANA,IZ-03301,SORIANA ARAGON,"AV. CENTRAL NUM 263, COL. VALLE DE ARAGON, DEL ECATEPEC DE MORELOS, DP 55270 (ARAGON)",19.499202199999999,-99.044921200000005,ABIERTO,./0.png
19.37469432,-99.12294306,PDV,IZZI,METROPOLITANA,SARATOGA,SORIANA,IZ-03283,MEGA SORIANA LA VIGA,"CALZADA DE LA VIGA NUM 1381 COL. EL RETO�O, IZTAPALAPA, DISTRITO FEDERAL (MEGA LA VIGA)",19.374694320000000,-99.122943059999997,ABIERTO,./0.png
25.71493317,-100.3481478,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-02766,Soriana Lincoln,"AVENIDA ABRAHAM LINCOLN Y GONZALITOS S/N, COL. MILTRAS NORTE, NUEVO LEON (LINCOLN)",25.714933169999998,-100.348147800000007,ABIERTO,./0.png
19.5936661,-99.2632113,PDV,IZZI,METROPOLITANA,ARBOLEDAS,SORIANA,IZ-03307,MEGA HOGARES DE ATIZAPAN,"BOULEVARD GENERAL IGNACIO ZARAGOZA LTE. 3 EL PEDREGAL DE ATIZAPAN C.P. 52948, CIUDAD LOPEZ MATEOS (HOGARES ATIZAPAN)",19.593666100000000,-99.263211299999995,ABIERTO,./0.png
19.4106896,-98.9281891,PDV,IZZI,METROPOLITANA,CHIMALHUACAN,SORIANA,IZ-03029,SORIANA CHIMALHUACAN,"AV. NEZAHUALCOYOTL CHIMALHUACAN NUM 200, SANTA MARIA NATIVITAS, C.P. 56330, CHIMALHUACAN, ESTADO DE MEXICO (SORIANA CHIMALHUACAN)",19.410689600000001,-98.928189099999997,ABIERTO,./0.png
24.04367524,-104.6302603,PDV,IZZI,PACIFICO,DURANGO,SORIANA,IZ-03000,SORIANA JARDINES,"SORIANA JARDINES, BLVD.FCO. VILLA Y MAGNOLIA NUM.100 COL. JARDINES DE DURANGO. C.P. 34220, DURANGO, DURANGO",24.043675239999999,-104.630260300000003,ABIERTO,./0.png
-100.3747351,20.56506182,PDV,IZZI,NORESTE,QUERETARO,SORIANA,IZ-03433,SORIANA HUMILPAN,MERCADO DE ABASTOS 76074 SANTIAGO DE QUERETARO,-100.374735099999995,20.565061820000000,ABIERTO,./0.png
27.45768852,-99.51341849,PDV,IZZI,NORESTE,NUEVO LAREDO,SORIANA,IZ-03338,SORIANA H�PER REFORMA,"AVENIDA REFORMA, CAMPESTRE, TAMAULIPAS, NUEVO LAREDO C.P. 88278 (SORIANA HIPER REFORMA)",27.457688520000001,-99.513418490000006,ABIERTO,./0.png
20.5438027,-97.4745063,PDV,IZZI,SURESTE,POZA RICA,SORIANA,IZ-03214,SORIANA HIPER POZA RICA (BRUCKE BRIDGE),"SORIANA POZA RICA, AV. PUEBLA NUM 502 COL. PALMA SOLA, POZA RICA, VERACRUZ, C.P. 93220",20.543802700000001,-97.474506300000002,ABIERTO,./0.png
21.152561,-86.8495394,PDV,IZZI,SURESTE,CANCUN,SORIANA,IZ-03031,SORIANA HIPER PORTILLO (CAMBIO SORIANA KABAH),"Calle 57 Nte Mz 57, 77516 Canc�n, Q.R.",21.152560999999999,-86.849539399999998,ABIERTO,./0.png
20.64776983,-105.2181595,PDV,IZZI,OCCIDENTE,PUERTO VALLARTA,SORIANA,IZ-03340,SORIANA HIPER PITILLAL,"AV. FRANCISCO VILLA NUM 1642, EX HACIENDA EL PITILLAL 4, PUERTO VALLARTA, JALISCO, C.P. 48318 (PITILLAL)",20.647769830000001,-105.218159499999999,ABIERTO,./0.png
-98.75832258,20.12596424,PDV,IZZI,METROPOLITANA,,SORIANA,IZ-PEND10166,Soriana Mercado Tutelar,"Boulevard Del Minero entre Oaxaca y Guadalajara #602, Colonia Venustiano Carranza,CP 42030 Pachuca de Soto, Hidalgo",-98.758322579999998,20.125964239999998,ABIERTO,./0.png
19.3053801,-99.16579794,PDV,IZZI,METROPOLITANA,TLALPAN,CENTRO COMERCIAL,IZ-01530,GRAN SUR,"CENTRO COMERCIAL GRAN SUR  AV. DEL IMAN NUM 151 LOC. KI-020  COL.. PEDREGAL DE CARRASCO. DEL. COYOACAN, CIUDAD DE MEXICO C.P. 04700",19.305380100000001,-99.165797940000004,ABIERTO,./0.png
20.71244355,-103.3779769,PDV,IZZI,OCCIDENTE,ZAPOPAN,CENTRO COMERCIAL,IZ-01716,PLAZA PATRIA ZAP,"PLAZA PATRIA, LOCAL 67 ZAPOPAN, JALISCO, C.P. 45160",20.712443550000000,-103.377976899999993,ABIERTO,./0.png
-103.4650849,25.53712346,PDV,IZZI,NORESTE,,SORIANA,IZ-PEND10172,SORIANA HIPER CENTRO,"Avenida Hidalgo #1550, Colonia Centro,CP 27000 Torreon Coah",-103.465084899999994,25.537123460000000,ABIERTO,./0.png
19.75052632,-99.17584983,PDV,IZZI,METROPOLITANA,MELCHOR OCAMPO,SORIANA,IZ-03318,SORIANA TEOLOYUCAN,"AV. DEL LAGO No. 2 Bo. TEPANQUIAHUAC TEOLOYUCAN, TEOLOYUCAN, ESTADO DE MEXICO, C.P. 54783 (TEOLOYUCAN)",19.750526319999999,-99.175849830000004,ABIERTO,./0.png
-101.260001,21.01983696,PDV,IZZI,NORESTE,,SORIANA,IZ-PEND10173,Guanajuato Soriana Hiper,"Avenida Ju�rez #131, Colonia Barrio Centro, C.P. 36000 Guanajuato Gto",-101.260001000000003,21.019836959999999,ABIERTO,./0.png
26.07219422,-98.32235408,PDV,IZZI,NORESTE,REYNOSA,SORIANA,IZ-01689,SORIANA HIDALGO,"BLVD. HIDALGO Y FUENTE DE DIANA KM. 101 S/N� COL. LAS FUENTES, DELEGACION REYNOSA, TAMAULIPAS C.P. 88710",26.072194220000000,-98.322354079999997,ABIERTO,./0.png
19.4918765,-99.1335955,PDV,IZZI,METROPOLITANA,VALLEJO,CENTRO COMERCIAL,IZ-00279,PLAZA LINDAVISTA,"AVENIDA MONTEVIDEO NUM 363 COL. LINDAVISTA  DEL. GUSTAVO A. MADERO C.P. 07300  MEXICO, CIUDAD DE MEXICO, PLAZA LINDAVISTA",19.491876500000000,-99.133595499999998,ABIERTO,./0.png
-103.5035215,25.59401609,PDV,IZZI,PACIFICO,DURANGO,SORIANA,IZ-PEND10174,Soriana Hamburgo,"Periferico Torre�n � G�mez Km. 6.7 #501, Fraccionamiento Residencial Hamburgo, CP 35010 Gomez Palacio, Durango",-103.503521500000005,25.594016090000000,ABIERTO,./0.png
25.68323314,-100.4843517,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-02210,SORIANA LA PUERTA,"CALLE URANO NUM 2620 COL. PUERTA DEL SOL, SANTA CATARINA, NUEVO LEON (LA PUERTA)",25.683233139999999,-100.484351700000005,ABIERTO,./0.png
19.3843796,-99.189059,PDV,IZZI,METROPOLITANA,VALLE,SORIANA,IZ-03300,SORIANA HIPER MIXCOAC,"MIGUEL ANGEL NUM 170, COL. MIXCOAC, DEL. BENITO JUAREZ, DISTRITO FEDERAL, CP 03910 (MIXCOAC)",19.384379599999999,-99.189059000000000,ABIERTO,./0.png
25.79562286,-100.5826703,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-02191,SORIANA GARCIA,"SOR JUANA INES DE LA CRUZ NUM 1350, COL. PRIVADAS DE LAS VILLAS, C.P. 66003, GARCIA, NUEVO LEON (SORIANA GARCIA)",25.795622860000002,-100.582670300000004,ABIERTO,./0.png
25.68053886,-100.2508952,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-02205,SORIANA GUADALUPE,"AVENIDA BENITO JUAREZ NUM 601, COL. LA HUERTA, GUADALUPE, NUEVO LEON (SORIANA GUADALUPE)",25.680538859999999,-100.250895200000002,ABIERTO,./0.png
19.4808436,-99.2490311,PDV,IZZI,METROPOLITANA,SATELITE,SORIANA,IZ-03292,MEGA SORIANA SAN MATEO,"AV. LOPEZ MATEOS NUM 201 LOC. 14 SANTA CRUZ ACATLAN, NAUCALPAN DE JUAREZ C.P. 53140. (SAN MATEO)",19.480843600000000,-99.249031099999996,ABIERTO,./0.png
-96.13635043,19.16285105,PDV,IZZI,SURESTE,,SORIANA,IZ-PEND10175,Soriana Floresta,"Paseo de la Armada Esquina Miguel Alem�n #450, Colonia Malibran Floresta CP 91940, Veracruz, Ver",-96.136350429999993,19.162851050000000,ABIERTO,./0.png
-99.22690209,19.6897033,PDV,IZZI,METROPOLITANA,CUAUTITLAN,SORIANA,IZ-PEND10178,Soriana Hiper Cofrad�as,"Avenida Huehuetoca s/n, Colonia Claustos de San Miguel, C.P. 54719, Cuautitl�n Izcalli, Estado de M�xico",-99.226902089999996,19.689703300000001,ABIERTO,./0.png
18.143926,-94.474345,PDV,IZZI,SURESTE,COATZACOALCOS,SORIANA,IZ-03311,SORIANA EL PALMAR,"A. LAS PALMAS NUM 101, COL. PARAISO, C.P.
96520, COATZACOALCOS, VERACRUZ (EL PALMAR)",18.143926000000000,-94.474345000000000,ABIERTO,./0.png
20.50961207,-86.94234658,PDV,IZZI,SURESTE,RIVERA MAYA,SORIANA,IZ-03376,SORIANA COZUMEL,"AV. LIC. PEDRO JOAQUIN COLDWELL, COL. 10 DE ABRIL, C.P. 77622, SAN MIGUEL DE COZUMEL, QUINTANA ROO",20.509612069999999,-86.942346580000006,ABIERTO,./0.png
25.63987309,-100.2810336,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-02206,SORIANA COUNTRY,"AVENIDA EUGENIO GAZA SADA Y ALFONSO REYES S/N COL. COUNTRY, MONTERREY, NUEVO LEON (SORIANA COUNTRY)",25.639873089999998,-100.281033600000001,ABIERTO,./0.png
32.36781588,-117.0555785,PDV,IZZI,PACIFICO,ROSARITO,SORIANA,IZ-02373,SORIANA CONSTITUCI�N (ROSARITO),"SORIANA CONSTITUCION ROSARITO, UBICADO EN  AV. JOSE HAROZ AGUILAR NUM 2071, FRACC. VILLA TURISTICA, ROSARITO, BAJA CALIFORNIA, C.P. 22710",32.367815880000002,-117.055578499999996,ABIERTO,./0.png
18.86231464,-97.10750319,PDV,IZZI,SURESTE,ORIZABA,SORIANA,IZ-00789,SORIANA CIRCUNVALACION (ORIZABA),"AV. ORIENTE NUM 31 ENTRE NORTE 4 Y NORTE 6 NUM 263 LOCAL 9 COL. CENTRO, ORIZABA, VERACRUZ (ORIZABA)",18.862314640000001,-97.107503190000003,ABIERTO,./0.png
17.54468566,-99.4980556,PDV,IZZI,OCCIDENTE,CHILPANCINGO,SORIANA,IZ-03310,SORIANA CHILPANCINGO,"BALTAZAR R. LEYVA MANCILLA 3, UNIVERSAL C.P. 39069 CHILPANCINGO DE LOS BRAVOS GRO. (CHILPANCINGO)",17.544685659999999,-99.498055600000001,ABIERTO,./0.png
-100.5457591,28.6855053,PDV,IZZI,NORESTE,PIEDRAS NEGRAS,SORIANA,IZ-PEND10158,SORIANA PIEDRAS NEGRAS,"Avenida Industrial y Carretera 57 #203, Col. Venustiano Carranza, CP 26070 Piedras Ngas Coahuila",-100.545759099999998,28.685505299999999,ABIERTO,./0.png
18.8461831,-97.1062897,PDV,IZZI,SURESTE,ORIZABA,SORIANA,IZ-03036,SORIANA CENTRO ORIZABA,"FCO. I. MADERO SUR NUM 61, CENTRO, C.P. 94300, ORIZABA, VERACRUZ (SORIANA CENTRO ORIZABA)",18.846183100000001,-97.106289700000005,ABIERTO,./0.png
27.4967808,-99.5507421,PDV,IZZI,NORESTE,NUEVO LAREDO,SORIANA,IZ-03337,SORIANA CARRIZO,"BELDEN NUM  7435, BUENA VISTA, TAMAULIPAS,  NUEVO LAREDO C.P. 88120 (SORIANA HIPER CARRIZO)",27.496780800000000,-99.550742099999994,ABIERTO,./0.png
20.9895784,-89.6651517,PDV,IZZI,SURESTE,MERIDA,SORIANA,IZ-01571,SORIANA CANEK MERIDA,"AVENIDA JACINTO CANEK Y CALLE 128 NUM 277 FRACCIONAMIENTO YUCAL PETER, MERIDA, YUCATAN (MALL CANEK)",20.989578399999999,-89.665151699999996,ABIERTO,./0.png
20.73182023,-103.4287608,PDV,IZZI,OCCIDENTE,ZAPOPAN,CENTRO COMERCIAL,IZ-03203,PLAZA REAL CENTER,"PLAZA REAL CENTER, AVENIDA SANTA MARGARITA NUM 3600, PONIENTE, C.P. 45136, ZAPOPAN, JALISCO JALISCO",20.731820230000000,-103.428760800000006,ABIERTO,./0.png
20.72173863,-105.277159,PDV,IZZI,OCCIDENTE,PUERTO VALLARTA,CENTRO COMERCIAL,IZ-02378,LAGO REAL NAYARIT,"PLAZA LAGO REAL, BLVRD. RIVIERA NAYARIT NUM 430, COL. VALLE DORADO, C.P. 63735, MEZCALES, NAYARIT",20.721738630000001,-105.277158999999997,ABIERTO,./0.png
20.66449505,-103.3481261,PDV,IZZI,OCCIDENTE,GUADALAJARA,WALMART,IZ-03042,SC 16 DE SEPTIEMBRE (4540),"AV. CALZADA INDEPENDENCIA SUR NUM 916 COL. BARRAGAB Y HERNANDEZ, GUADAJALARA, JALISCO, C.P. 44240",20.664495049999999,-103.348126100000002,ABIERTO,./0.png
25.73195876,-100.3460319,PDV,IZZI,NORESTE,MONTERREY,SORIANA,IZ-02209,SORIANA AZTLAN,"AVENIDA SOLIDARIDAD NUM 200 COL. NUEVA GALICIA, MONTERREY, NUEVO LEON (SORIANA AZTLAN)",25.731958760000001,-100.346031900000000,ABIERTO,./0.png
22.39638651,-97.9321126,PDV,IZZI,NORESTE,ALTAMIRA,SORIANA,IZ-03342,SORIANA ALTAMIRA,"PUERTO INDUSTRIAL NUM 105, COL. CENTRO, C.P. 89600, ALTAMIRA, TAMAULIPAS. (ALTAMIRA",22.396386509999999,-97.932112599999996,ABIERTO,./0.png
22.29820324,-97.87664605,PDV,IZZI,NORESTE,TAMPICO,SORIANA,IZ-03341,SORIANA AEROPUERTO,"CARR. TAMPICO MANTE NUM 6905, COL, FRANCISCO JAVIER MINA, C.P. 89318, TAMPICO, TAMAULIPAS (AEROPUERTO)",22.298203239999999,-97.876646050000005,ABIERTO,./0.png
25.87000674,-97.50048155,PDV,IZZI,NORESTE,MATAMOROS,SORIANA,IZ-02772,SORIANA CANALES (BRUCKE BRIDGE,"AV. CANALES S/N, LUCERO, C.P. 87350, HEROICA, MATAMOROS, TAMAULIPAS (SORIANA CANALES/LUCERo)",25.870006740000001,-97.500481550000003,ABIERTO,./0.png
-99.80793507,16.79475826,PDV,IZZI,OCCIDENTE,,SORIANA,IZ-PEND10176,soriana Acapulco Diamante,"Boulevard de las Naciones #52, Fraccionamiento Granjas del Marques ,C.P. 39890 Acapulco de Jrz, Guerrero",-99.807935069999999,16.794758259999998,ABIERTO,./0.png
16.91507709,-99.81057129,PDV,IZZI,OCCIDENTE,ACAPULCO,SORIANA,IZ-03030,SORIANA ACAPULCO (MEGA SORIANA ZAPATA),"QUINTA INTERIOR NUM 718, EMILIANO ZAPATA, C.P. 39700, ACAPULCO DE JUAREZ, GRO (MEGA SORIANA ZAPATA/ACAPULCO)",16.915077090000000,-99.810571289999999,ABIERTO,./0.png
21.18665096,-86.83786915,PDV,IZZI,SURESTE,CANCUN,SORIANA,IZ-03375,SORIANA  RANCHO VIEJO,"AV. NI�OS HEROES NUM 181, C.P. 77510, CANCUN, QUINTANA ROO (CANCUN/RANCHO VIEJO)",21.186650960000001,-86.837869150000003,ABIERTO,./0.png
-99.03511802,19.51565417,PDV,IZZI,METROPOLITANA,ECATEPEC,SORIANA,IZ-PEND10180,Soriana Mercado Center Plaza Arag�n,"Avenida Central #50, Colonia Valle de Anahuac, CP 55210, Ecatepec de Morelos, Estado de M�xico",-99.035118019999999,19.515654170000001,ABIERTO,./0.png
-99.05182155,19.60601109,PDV,IZZI,METROPOLITANA,ECATEPEC,SORIANA,IZ-PEND10181,Soriana Hiper Ecatepec Centro,"Entre Avenida del Trabajo y General Donato Guerra, Av. Revoluci�n s/n, Colonia Centro, CP 55030 Ecatepec de Morelos, Edo de M�xico",-99.051821550000000,19.606011089999999,ABIERTO,./0.png
32.45486578,-116.8370744,PDV,IZZI,PACIFICO,TIJUANA,CENTRO COMERCIAL,IZ-02309,SENDERO TIJUANA,"PLAZA SENDERO TIJUANA, CARRETERA LIBRE TIJUANA-MEXICALI NUM 25420 INT. AC-13, FIDEICOMISO EL FLORIDO, TIJUANA, BAJA CALIFORNIA, C.P. 22245, TIJUANA, BAJA CALIFORNIA",32.454865779999999,-116.837074400000006,ABIERTO,./0.png
25.37765096,-101.0129658,PDV,IZZI,NORESTE,SALTILLO,CENTRO COMERCIAL,IZ-03428,SENDERO SUR,"PLAZA SENDERO SUR, BLVD. ANTONIO CARDENAS NUM 4159 LOC.AC.08 COL. PARQUES DE LA CA�ADA , SALTILLO, COAHUILA ZARAGOZA C.P.25080",25.377650960000000,-101.012965800000003,ABIERTO,./0.png
25.63898345,-100.1541221,PDV,IZZI,NORESTE,MONTERREY,CENTRO COMERCIAL,IZ-02851,SENDERO SAN ROQUE,"PLAZA SENDERO SAN ROQUE, AVE. ELOY CAVAZOS NUM 101 PONIENTE, CRUCE CON CARRETERA A SAN ROQUE, COL. VALLE DE JUAREZ, JUAREZ NUEVO LEON C.P. 67289",25.638983450000001,-100.154122099999995,ABIERTO,./0.png
